time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
57.19983526,0.01427371,0.00897036,0.00000405,73722.00000000,0.01767179,0.000000,0.000000
57.29966980,0.01425820,0.00612912,0.00000322,74048.00000000,0.01304794,0.000000,0.000000
57.39952494,0.01423371,0.00553639,0.00000326,74311.00000000,0.01229945,0.000000,0.000000
57.49937738,0.01420987,0.00553214,0.00000296,74685.00000000,0.01230275,0.000000,0.000000
57.59962388,0.01418479,0.00524458,0.00000317,75186.00000000,0.01215292,0.000000,0.000000
57.69946958,0.01415424,0.00503130,0.00000326,75483.00000000,0.01164879,0.000000,0.000000
57.79931280,0.01412880,0.00500003,0.00000315,75889.00000000,0.01201777,0.000000,0.000000
57.89995510,0.01410328,0.00512986,0.00000311,76275.00000000,0.01195984,0.000000,0.000000
57.99979874,0.01408324,0.00592284,0.00000306,76675.00000000,0.01237968,0.000000,0.000000
58.09963228,0.01407890,0.00617373,0.00000342,76866.00000000,0.01370566,0.000000,0.000000
58.19947692,0.01407915,0.00723088,0.00000303,77205.00000000,0.01410044,0.000000,0.000000
58.29931156,0.01406094,0.00523796,0.00000368,77516.00000000,0.01245830,0.000000,0.000000
58.39993822,0.01405834,0.00539972,0.00000386,77919.00000000,0.01382771,0.000000,0.000000
58.49977890,0.01404660,0.00593691,0.00000344,78193.00000000,0.01298943,0.000000,0.000000
58.59962710,0.01403327,0.00602697,0.00000337,78509.00000000,0.01282077,0.000000,0.000000
58.69947248,0.01403328,0.00679283,0.00000355,78746.00000000,0.01403378,0.000000,0.000000
58.79931676,0.01401801,0.00547053,0.00000364,79044.00000000,0.01259773,0.000000,0.000000
58.89994902,0.01399930,0.00455668,0.00000366,79378.00000000,0.01224090,0.000000,0.000000
58.99979400,0.01398885,0.00547104,0.00000365,79740.00000000,0.01299579,0.000000,0.000000
59.09964660,0.01397109,0.00558049,0.00000336,80003.00000000,0.01226653,0.000000,0.000000
59.19948192,0.01396856,0.00721179,0.00000309,80330.00000000,0.01372276,0.000000,0.000000
59.29931408,0.01397755,0.00659063,0.00000397,80558.00000000,0.01485901,0.000000,0.000000
59.39994524,0.01398746,0.00691512,0.00000355,80873.00000000,0.01496833,0.000000,0.000000
59.49978366,0.01398704,0.00552678,0.00000400,81273.00000000,0.01394468,0.000000,0.000000
59.59963600,0.01399591,0.00612732,0.00000385,81553.00000000,0.01489254,0.000000,0.000000
59.69948330,0.01400349,0.00677122,0.00000346,81945.00000000,0.01477663,0.000000,0.000000
59.79932494,0.01398747,0.00529756,0.00000348,82088.00000000,0.01233707,0.000000,0.000000
59.89994246,0.01399363,0.00674644,0.00000388,82423.00000000,0.01463470,0.000000,0.000000
59.99979382,0.01401011,0.00735654,0.00000385,82717.00000000,0.01573952,0.000000,0.000000
60.09964572,0.01399907,0.00630273,0.00000302,82710.00000000,0.01282960,0.000000,0.000000
60.19948546,0.01399835,0.00659391,0.00000341,82936.00000000,0.01392085,0.000000,0.000000
60.29933130,0.01398284,0.00521170,0.00000332,83242.00000000,0.01230824,0.000000,0.000000
60.39998532,0.01396499,0.00531363,0.00000321,83411.00000000,0.01201860,0.000000,0.000000
60.49983156,0.01393687,0.00450566,0.00000309,83627.00000000,0.01084440,0.000000,0.000000
60.59967956,0.01392807,0.00541826,0.00000355,83994.00000000,0.01295069,0.000000,0.000000
60.69951676,0.01390214,0.00515019,0.00000275,84308.00000000,0.01099775,0.000000,0.000000
60.79934092,0.01388191,0.00521743,0.00000321,84563.00000000,0.01159592,0.000000,0.000000
60.89998454,0.01388938,0.00663458,0.00000372,84838.00000000,0.01474161,0.000000,0.000000
60.99982772,0.01389171,0.00582702,0.00000366,85084.00000000,0.01415924,0.000000,0.000000
61.09967722,0.01389703,0.00683030,0.00000347,85358.00000000,0.01451499,0.000000,0.000000
61.19950908,0.01388503,0.00604232,0.00000286,85559.00000000,0.01248073,0.000000,0.000000
61.29935284,0.01386979,0.00601807,0.00000291,85639.00000000,0.01207171,0.000000,0.000000
61.39999532,0.01385584,0.00558146,0.00000314,85909.00000000,0.01219560,0.000000,0.000000
61.49982654,0.01384521,0.00633742,0.00000291,86168.00000000,0.01256913,0.000000,0.000000
61.59966618,0.01382684,0.00466637,0.00000320,86321.00000000,0.01160455,0.000000,0.000000
61.69950312,0.01380917,0.00506315,0.00000309,86691.00000000,0.01165291,0.000000,0.000000
61.79933830,0.01379725,0.00537011,0.00000342,87013.00000000,0.01233173,0.000000,0.000000
61.89998626,0.01378298,0.00499552,0.00000339,87292.00000000,0.01201362,0.000000,0.000000
61.99982908,0.01377554,0.00619200,0.00000334,87343.00000000,0.01284538,0.000000,0.000000
62.09966644,0.01376008,0.00537992,0.00000307,87156.00000000,0.01181122,0.000000,0.000000
62.19950002,0.01377419,0.00736457,0.00000351,87434.00000000,0.01556657,0.000000,0.000000
62.29934794,0.01378454,0.00655537,0.00000354,87754.00000000,0.01510892,0.000000,0.000000
62.39997926,0.01379000,0.00619568,0.00000352,88300.00000000,0.01449455,0.000000,0.000000
62.49982146,0.01380028,0.00708407,0.00000302,88608.00000000,0.01513713,0.000000,0.000000
62.59966452,0.01382660,0.00729471,0.00000382,89081.00000000,0.01727450,0.000000,0.000000
62.69950284,0.01384593,0.00653134,0.00000370,89450.00000000,0.01639711,0.000000,0.000000
62.79934140,0.01386443,0.00751547,0.00000279,89723.00000000,0.01632586,0.000000,0.000000
62.89997556,0.01387843,0.00703425,0.00000298,90230.00000000,0.01575324,0.000000,0.000000
62.99981522,0.01388380,0.00714165,0.00000263,90514.00000000,0.01460971,0.000000,0.000000
63.09963662,0.01390756,0.00678066,0.00000317,90925.00000000,0.01713796,0.000000,0.000000
63.19946760,0.01393527,0.00898508,0.00000286,91391.00000000,0.01773161,0.000000,0.000000
63.29931202,0.01395711,0.00858905,0.00000278,91778.00000000,0.01697160,0.000000,0.000000
63.39994948,0.01397688,0.00830818,0.00000297,92633.00000000,0.01672497,0.000000,0.000000
63.49979020,0.01400348,0.00891190,0.00000318,93585.00000000,0.01772685,0.000000,0.000000
63.59963018,0.01407078,0.01361692,0.00000330,94491.00000000,0.02356001,0.000000,0.000000
63.69946522,0.01410114,0.00983011,0.00000331,94655.00000000,0.01841298,0.000000,0.000000
63.79929632,0.01413085,0.01035087,0.00000294,95493.00000000,0.01837983,0.000000,0.000000
63.89994520,0.01419018,0.01234003,0.00000362,96355.00000000,0.02273292,0.000000,0.000000
63.99977720,0.01426612,0.01039497,0.00000329,95313.00000000,0.02527789,0.000000,0.000000
64.09961418,0.01433085,0.01452799,0.00000387,96285.00000000,0.02378132,0.000000,0.000000
64.19945446,0.01441706,0.01376240,0.00000583,97263.00000000,0.02708964,0.000000,0.000000
64.29930548,0.01445868,0.01062895,0.00000432,97868.00000000,0.02061817,0.000000,0.000000
64.39995006,0.01449889,0.01167472,0.00000361,98692.00000000,0.02049009,0.000000,0.000000
64.49980376,0.01455007,0.00974840,0.00000442,99425.00000000,0.02222701,0.000000,0.000000
64.59963700,0.01457837,0.01020928,0.00000328,100265.00000000,0.01885162,0.000000,0.000000
64.69946842,0.01462621,0.01047525,0.00000397,101106.00000000,0.02189852,0.000000,0.000000
64.79931942,0.01466642,0.00952517,0.00000439,101800.00000000,0.02081911,0.000000,0.000000
64.89996764,0.01471612,0.01001415,0.00000428,102539.00000000,0.02236943,0.000000,0.000000
64.99980920,0.01474797,0.01018956,0.00000365,103156.00000000,0.01968535,0.000000,0.000000
65.09964834,0.01477181,0.01008763,0.00000374,103874.00000000,0.01848993,0.000000,0.000000
65.19949574,0.01478896,0.00848497,0.00000403,104783.00000000,0.01748093,0.000000,0.000000
65.29934790,0.01479982,0.00845721,0.00000365,105542.00000000,0.01651604,0.000000,0.000000
65.39998802,0.01483369,0.01116639,0.00000436,106359.00000000,0.02021993,0.000000,0.000000
65.49983212,0.01486028,0.01014227,0.00000377,105625.00000000,0.01911360,0.000000,0.000000
65.59967014,0.01487051,0.00827420,0.00000387,106336.00000000,0.01651748,0.000000,0.000000
65.69951066,0.01488905,0.00950808,0.00000372,107279.00000000,0.01789313,0.000000,0.000000
65.79935078,0.01491205,0.00974946,0.00000404,107856.00000000,0.01866128,0.000000,0.000000
65.89999892,0.01492749,0.00818448,0.00000444,108742.00000000,0.01745957,0.000000,0.000000
65.99984368,0.01494423,0.00984312,0.00000395,109297.00000000,0.01770552,0.000000,0.000000
66.09969378,0.01495746,0.00938265,0.00000369,109743.00000000,0.01715430,0.000000,0.000000
66.19953630,0.01496251,0.00791121,0.00000376,110496.00000000,0.01580523,0.000000,0.000000
66.29937964,0.01496657,0.00727065,0.00000447,110933.00000000,0.01565005,0.000000,0.000000
66.39961990,0.01497486,0.00768239,0.00000443,111550.00000000,0.01637577,0.000000,0.000000
66.49944770,0.01497132,0.00745666,0.00000359,112191.00000000,0.01436915,0.000000,0.000000
66.59967276,0.01498449,0.00815950,0.00000442,112204.00000000,0.01723661,0.000000,0.000000
66.69950894,0.01499955,0.00897074,0.00000395,113197.00000000,0.01758883,0.000000,0.000000
66.79933644,0.01501382,0.00775654,0.00000444,113815.00000000,0.01748344,0.000000,0.000000
